"year","week","day","N","Users","AnyOutdoor","num.male","num.female","age.median","age.IQR","Rec","Peri","Other_outdoor","Unknown_risk","median.temp","num.rainy","rural","med.small.metro","large.metro","median.SH.index","median.cases","Garden","Mow_lawn","PicnicYard","YardPlay","Brush_clear","Job","ParkPlay","PicnicPark","Camp","Hike","Bike","Hike_Walk","month","percent.rural","percent.med.small.metro","percent.large.metro","percent.female","percent.rainy"
"2019",14,2019-04-02,1,1,1,0,1,47,0,0,0,0,1,4.454507475,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",14,2019-04-03,1,1,1,1,0,46,0,1,0,0,0,3.925184496,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",14,2019-04-08,2,2,2,0,2,56,6,1,1,0,1,11.6767792875,0,1,1,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-09,4,4,4,2,2,39.5,18.25,3,1,0,0,8.934489232,0,1,1,2,NA,NA,1,0,0,0,0,0,0,0,0,2,0,2,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-10,2,2,0,2,0,45.5,12.5,0,0,0,0,5.3396371365,1,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-11,2,2,1,1,1,53,5,1,1,0,1,5.8661318515,1,0,2,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-12,1,1,1,0,1,40,0,0,1,0,0,12.60504204,1,0,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-13,2,2,2,0,2,41,9,1,1,0,1,15.472209065,0,2,0,0,NA,NA,0,0,0,0,1,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",15,2019-04-14,5,5,4,3,2,48,19,1,2,0,1,12.67550149,5,1,3,1,NA,NA,2,0,0,0,0,0,0,0,0,1,0,1,"4",0.2,0.6,0.2,0.4,1
"2019",15,2019-04-15,3,3,2,2,1,58,20,0,1,0,1,5.747437741,1,1,2,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-16,3,3,3,2,1,58,20,1,1,1,0,11.43200884,0,1,2,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,1,"4",NA,NA,NA,NA,NA
"2019",16,2019-04-17,5,5,3,3,2,65,8,2,1,0,1,11.73214849,0,1,4,0,NA,NA,1,0,0,0,0,0,0,0,0,2,0,2,"4",0.2,0.8,0,0.4,0
"2019",16,2019-04-18,7,7,7,5,2,58,20.5,2,4,0,0,11.93948701,1,1,5,1,NA,NA,2,1,0,0,0,0,0,0,0,2,0,2,"4",0.142857142857143,0.714285714285714,0.142857142857143,0.285714285714286,0.142857142857143
"2019",16,2019-04-19,10,10,7,5,5,57.5,11,4,3,0,0,16.840446705,7,1,6,3,NA,NA,3,1,0,0,0,0,0,0,0,2,0,2,"4",0.1,0.6,0.3,0.5,0.7
"2019",16,2019-04-20,12,12,8,7,5,56.5,16.25,3,5,0,3,14.354561515,6,2,8,2,NA,NA,3,1,0,0,1,0,0,0,0,3,0,3,"4",0.166666666666667,0.666666666666667,0.166666666666667,0.416666666666667,0.5
"2019",16,2019-04-21,16,16,10,7,9,52.5,26.75,5,4,0,2,12.11917873,2,4,10,2,NA,NA,4,0,0,0,2,0,0,0,0,4,0,4,"4",0.25,0.625,0.125,0.5625,0.125
"2019",16,2019-04-22,18,18,14,10,8,52.5,26.75,6,10,0,3,13.9110967,4,4,10,4,NA,NA,8,1,0,1,1,0,0,0,0,4,0,4,"4",0.222222222222222,0.555555555555556,0.222222222222222,0.444444444444444,0.222222222222222
"2019",17,2019-04-23,16,16,13,8,8,52.5,26.75,5,6,0,6,16.80711911,2,1,11,4,NA,NA,3,0,0,2,1,0,1,0,0,3,0,3,"4",0.0625,0.6875,0.25,0.5,0.125
"2019",17,2019-04-24,17,17,15,9,8,48,20,6,10,0,1,13.17027557,0,3,9,5,NA,NA,7,1,0,1,0,1,0,0,0,5,0,5,"4",0.176470588235294,0.529411764705882,0.294117647058824,0.470588235294118,0
"2019",17,2019-04-25,18,18,10,8,10,52,24.25,5,5,0,3,13.252734155,15,3,10,5,NA,NA,3,0,0,0,1,0,0,0,0,4,0,4,"4",0.166666666666667,0.555555555555556,0.277777777777778,0.555555555555556,0.833333333333333
"2019",17,2019-04-26,17,16,10,10,7,52,33,5,4,0,2,10.43105076,14,5,8,4,NA,NA,2,0,0,1,0,0,0,0,0,3,1,3,"4",0.294117647058824,0.470588235294118,0.235294117647059,0.411764705882353,0.823529411764706
"2019",17,2019-04-27,9,9,7,6,3,57,18,4,4,0,0,7.456262945,2,1,7,1,NA,NA,1,2,0,0,1,0,0,0,0,1,0,1,"4",0.111111111111111,0.777777777777778,0.111111111111111,0.333333333333333,0.222222222222222
"2019",17,2019-04-28,15,15,10,7,8,52,24,5,6,0,2,5.928780811,7,2,12,1,NA,NA,5,0,0,0,0,0,0,0,0,5,0,5,"4",0.133333333333333,0.8,0.0666666666666667,0.533333333333333,0.466666666666667
"2019",17,2019-04-29,16,16,12,9,7,44,28.75,4,7,1,3,9.4616911345,7,2,13,1,NA,NA,5,0,0,1,1,0,0,0,0,3,0,3,"4",0.125,0.8125,0.0625,0.4375,0.4375
"2019",18,2019-04-30,18,18,12,9,9,51,30.25,5,5,0,3,12.69291667,6,3,12,3,NA,NA,1,2,0,0,2,0,0,0,0,5,0,5,"4",0.166666666666667,0.666666666666667,0.166666666666667,0.5,0.333333333333333
"2019",18,2019-05-01,16,16,10,8,8,39.5,19.75,4,4,0,2,9.777490141,3,2,11,3,NA,NA,3,1,0,0,0,0,0,0,0,3,0,3,"5",0.125,0.6875,0.1875,0.5,0.1875
"2019",18,2019-05-02,20,20,12,9,11,39.5,24.5,6,5,1,2,12.25509041,4,4,14,2,NA,NA,3,1,0,0,1,0,0,0,0,5,1,5,"5",0.2,0.7,0.1,0.55,0.2
"2019",18,2019-05-03,21,21,14,11,10,57,27,6,8,1,2,11.07030959,9,5,14,2,NA,NA,5,2,0,0,0,0,1,0,0,3,0,3,"5",0.238095238095238,0.666666666666667,0.0952380952380952,0.476190476190476,0.428571428571429
"2019",18,2019-05-04,30,30,29,12,18,52.5,19.75,20,13,1,3,13.24234355,9,7,19,4,NA,NA,6,6,3,1,1,0,2,2,1,17,1,17,"5",0.233333333333333,0.633333333333333,0.133333333333333,0.6,0.3
"2019",18,2019-05-05,26,26,21,11,15,53.5,25.75,13,8,0,2,14.4812274,22,8,14,4,NA,NA,2,3,2,0,2,0,1,1,1,11,1,11,"5",0.307692307692308,0.538461538461538,0.153846153846154,0.576923076923077,0.846153846153846
"2019",18,2019-05-06,36,36,31,19,17,56,25.5,14,16,3,6,15.029258385,6,11,20,5,NA,NA,5,7,2,0,1,0,0,0,0,9,0,9,"5",0.305555555555556,0.555555555555556,0.138888888888889,0.472222222222222,0.166666666666667
"2019",19,2019-05-07,33,33,26,17,16,57,26,16,13,1,2,14.247202,4,10,18,5,NA,NA,7,5,0,0,1,0,0,0,0,10,0,10,"5",0.303030303030303,0.545454545454545,0.151515151515152,0.484848484848485,0.121212121212121
"2019",19,2019-05-08,27,27,16,9,17,56,25.5,7,8,0,5,12.05195995,11,9,14,4,NA,NA,4,2,1,0,2,0,0,0,0,6,0,6,"5",0.333333333333333,0.518518518518518,0.148148148148148,0.62962962962963,0.407407407407407
"2019",19,2019-05-09,28,28,17,12,15,56.5,26.5,11,5,1,2,15.27478517,14,7,16,5,NA,NA,2,0,1,1,1,0,0,1,0,9,0,9,"5",0.25,0.571428571428571,0.178571428571429,0.535714285714286,0.5
"2019",19,2019-05-10,25,25,18,13,12,54,24,12,8,1,0,11.58470777,9,6,15,4,NA,NA,3,1,1,2,0,0,0,0,0,9,0,9,"5",0.24,0.6,0.16,0.48,0.36
"2019",19,2019-05-11,28,28,25,14,14,54,21.5,15,14,0,6,9.214131658,13,6,19,3,NA,NA,3,9,1,0,2,0,1,3,1,11,0,11,"5",0.214285714285714,0.678571428571429,0.107142857142857,0.5,0.464285714285714
"2019",19,2019-05-12,27,27,22,13,13,54,24,13,10,0,3,8.263094186,14,9,14,4,NA,NA,4,1,1,1,2,0,1,0,3,7,0,7,"5",0.333333333333333,0.518518518518518,0.148148148148148,0.481481481481481,0.518518518518518
"2019",19,2019-05-13,25,25,18,11,14,54,21,7,9,2,3,9.265650803,10,8,13,4,NA,NA,5,3,1,0,0,0,1,0,1,5,0,5,"5",0.32,0.52,0.16,0.56,0.4
"2019",20,2019-05-14,29,29,16,15,14,53,20,12,5,0,1,8.888139821,4,9,15,5,NA,NA,4,1,0,0,0,0,0,1,1,8,0,8,"5",0.310344827586207,0.517241379310345,0.172413793103448,0.482758620689655,0.137931034482759
"2019",20,2019-05-15,31,31,25,16,15,52,21,14,13,3,2,15.24670309,2,9,17,5,NA,NA,7,6,1,1,0,0,1,0,1,9,1,9,"5",0.290322580645161,0.548387096774194,0.161290322580645,0.483870967741935,0.0645161290322581
"2019",20,2019-05-16,23,23,15,13,10,52,22.5,5,11,0,4,17.05297979,9,5,15,3,NA,NA,6,7,1,0,1,0,0,0,1,4,0,4,"5",0.217391304347826,0.652173913043478,0.130434782608696,0.434782608695652,0.391304347826087
"2019",20,2019-05-17,24,24,17,13,11,53,22.5,10,7,2,1,15.294495095,14,5,16,3,NA,NA,2,2,0,3,2,0,0,0,2,8,0,8,"5",0.208333333333333,0.666666666666667,0.125,0.458333333333333,0.583333333333333
"2019",20,2019-05-18,23,23,19,12,11,42,21.5,13,9,1,1,17.96476047,9,5,14,4,NA,NA,4,3,2,1,1,0,0,0,0,11,0,11,"5",0.217391304347826,0.608695652173913,0.173913043478261,0.478260869565217,0.391304347826087
"2019",20,2019-05-19,27,26,20,9,17,50,22,10,10,1,3,15.56908288,24,6,15,6,NA,NA,6,5,0,1,0,0,0,1,1,10,0,10,"5",0.222222222222222,0.555555555555556,0.222222222222222,0.62962962962963,0.888888888888889
"2019",20,2019-05-20,28,28,24,12,15,51.5,21.75,14,10,2,8,10.1622742,2,9,15,4,NA,NA,5,6,1,1,2,0,0,0,0,13,0,13,"5",0.321428571428571,0.535714285714286,0.142857142857143,0.535714285714286,0.0714285714285714
"2019",21,2019-05-21,23,23,16,11,12,44,24.5,9,6,2,4,11.50591893,11,6,14,3,NA,NA,2,2,0,1,1,0,0,0,0,7,0,7,"5",0.260869565217391,0.608695652173913,0.130434782608696,0.521739130434783,0.478260869565217
"2019",21,2019-05-22,27,27,22,12,14,44,20,12,10,1,5,17.57699287,9,6,15,6,NA,NA,4,2,1,1,3,0,1,1,0,10,0,10,"5",0.222222222222222,0.555555555555556,0.222222222222222,0.518518518518518,0.333333333333333
"2019",21,2019-05-23,23,23,19,11,12,50,17,12,6,0,5,16.77167921,12,4,14,5,NA,NA,1,3,0,1,1,0,0,0,0,10,0,10,"5",0.173913043478261,0.608695652173913,0.217391304347826,0.521739130434783,0.521739130434783
"2019",21,2019-05-24,26,25,21,13,13,54.5,23.5,9,15,0,1,16.71560771,12,8,13,5,NA,NA,6,5,4,1,1,0,0,1,0,8,0,8,"5",0.307692307692308,0.5,0.192307692307692,0.5,0.461538461538462
"2019",21,2019-05-25,50,50,42,21,29,46.5,22.5,21,26,2,4,19.95137124,15,13,29,8,NA,NA,10,7,9,2,4,0,0,2,4,16,0,16,"5",0.26,0.58,0.16,0.58,0.3
"2019",21,2019-05-26,34,34,31,15,17,48.5,21.5,23,14,0,4,18.24410844,11,8,17,9,NA,NA,10,6,4,0,2,0,0,3,4,20,1,20,"5",0.235294117647059,0.5,0.264705882352941,0.5,0.323529411764706
"2019",21,2019-05-27,38,38,31,16,21,51.5,23.75,20,14,0,4,15.751087655,32,8,21,9,NA,NA,7,3,2,2,1,0,0,5,5,13,0,13,"5",0.210526315789474,0.552631578947368,0.236842105263158,0.552631578947368,0.842105263157895
"2019",22,2019-05-28,59,59,37,23,36,49,25.5,19,18,1,10,13.44738612,21,14,37,8,NA,NA,12,7,3,0,2,0,2,0,1,14,0,14,"5",0.23728813559322,0.627118644067797,0.135593220338983,0.610169491525424,0.355932203389831
"2019",22,2019-05-29,65,65,48,29,36,50,27,30,27,3,6,17.03145736,19,19,39,7,NA,NA,18,12,2,1,0,0,1,0,0,20,4,20,"5",0.292307692307692,0.6,0.107692307692308,0.553846153846154,0.292307692307692
"2019",22,2019-05-30,89,87,58,39,49,52,25,33,27,2,10,18.34126076,24,29,48,12,NA,NA,12,16,5,0,3,0,0,1,3,27,3,27,"5",0.325842696629214,0.539325842696629,0.134831460674157,0.550561797752809,0.269662921348315
"2019",22,2019-05-31,109,109,84,43,64,47,28,46,49,3,13,20.74469407,20,34,57,18,NA,NA,24,16,12,0,2,0,2,3,1,35,2,35,"5",0.311926605504587,0.522935779816514,0.165137614678899,0.587155963302752,0.18348623853211
"2019",22,2019-06-01,106,105,84,45,61,44,25.75,46,52,0,12,16.27384909,69,28,57,21,NA,NA,31,16,13,2,4,0,0,5,3,34,3,34,"6",0.264150943396226,0.537735849056604,0.19811320754717,0.575471698113208,0.650943396226415
"2019",22,2019-06-02,132,132,103,56,74,45,24.25,60,53,9,10,14.143232255,14,35,75,22,NA,NA,38,17,10,2,2,0,2,8,4,39,11,39,"6",0.265151515151515,0.568181818181818,0.166666666666667,0.560606060606061,0.106060606060606
"2019",22,2019-06-03,114,114,86,48,65,49.5,28.75,45,42,5,19,14.67532875,1,36,58,20,NA,NA,26,19,5,0,4,1,1,2,3,33,3,33,"6",0.315789473684211,0.508771929824561,0.175438596491228,0.570175438596491,0.0087719298245614
"2019",23,2019-06-04,124,124,85,47,77,45.5,27.25,44,41,4,15,19.51482184,93,37,64,23,NA,NA,28,11,4,0,2,0,3,4,4,34,1,34,"6",0.298387096774194,0.516129032258065,0.185483870967742,0.620967741935484,0.75
"2019",23,2019-06-05,114,114,86,47,65,51,25,41,47,5,16,20.42962422,15,40,57,17,NA,NA,34,6,6,2,0,0,2,3,1,30,2,30,"6",0.350877192982456,0.5,0.149122807017544,0.570175438596491,0.131578947368421
"2019",23,2019-06-06,117,115,93,50,63,44,28,51,48,5,12,19.43244407,0,36,55,26,NA,NA,26,13,8,0,2,1,3,4,1,34,4,34,"6",0.307692307692308,0.47008547008547,0.222222222222222,0.538461538461538,0
"2019",23,2019-06-07,129,127,94,50,78,49,29,49,51,3,12,20.51396631,0,36,66,27,NA,NA,33,15,15,0,0,1,1,2,3,42,3,42,"6",0.27906976744186,0.511627906976744,0.209302325581395,0.604651162790698,0
"2019",23,2019-06-08,129,128,108,49,78,45,29,67,65,3,10,21.79929389,4,33,62,34,NA,NA,31,17,24,3,4,0,1,8,7,40,4,40,"6",0.255813953488372,0.48062015503876,0.263565891472868,0.604651162790698,0.0310077519379845
"2019",23,2019-06-09,114,114,85,44,67,43,29,45,45,5,11,18.910377475,49,34,50,30,NA,NA,26,10,12,1,2,0,1,4,4,33,2,33,"6",0.298245614035088,0.43859649122807,0.263157894736842,0.587719298245614,0.429824561403509
"2019",23,2019-06-10,114,114,74,42,69,50,28.75,38,37,3,14,15.79994896,30,35,53,26,NA,NA,25,11,6,1,3,0,2,1,1,31,3,31,"6",0.307017543859649,0.464912280701754,0.228070175438596,0.605263157894737,0.263157894736842
"2019",24,2019-06-11,120,119,83,50,68,50.5,27.25,40,29,6,20,18.06587883,63,36,59,25,NA,NA,15,12,3,0,1,1,2,3,2,30,2,30,"6",0.3,0.491666666666667,0.208333333333333,0.566666666666667,0.525
"2019",24,2019-06-12,115,115,55,48,64,51,26.5,31,26,1,10,12.73325057,87,36,56,23,NA,NA,15,8,2,1,1,1,0,1,0,24,0,24,"6",0.31304347826087,0.48695652173913,0.2,0.556521739130435,0.756521739130435
"2019",24,2019-06-13,100,100,70,42,56,56,27.25,42,35,1,11,14.485746615,38,32,44,24,NA,NA,24,8,2,0,3,0,1,3,1,30,4,30,"6",0.32,0.44,0.24,0.56,0.38
"2019",24,2019-06-14,108,108,64,49,58,54,25.25,33,34,3,11,17.878064285,36,35,46,27,NA,NA,19,14,2,0,1,1,1,1,3,21,0,21,"6",0.324074074074074,0.425925925925926,0.25,0.537037037037037,0.333333333333333
"2019",24,2019-06-15,116,115,82,48,66,54,24.5,42,55,4,12,17.58164515,55,39,50,27,NA,NA,33,17,10,1,6,0,1,0,3,32,2,32,"6",0.336206896551724,0.431034482758621,0.232758620689655,0.568965517241379,0.474137931034483
"2019",24,2019-06-16,115,115,68,49,63,52,24.75,42,31,3,4,13.84908964,43,37,50,28,NA,NA,18,5,11,2,1,0,1,1,5,33,2,33,"6",0.321739130434783,0.434782608695652,0.243478260869565,0.547826086956522,0.373913043478261
"2019",24,2019-06-17,103,103,63,41,61,52,25.5,33,35,2,13,17.52458613,14,39,39,25,NA,NA,24,10,5,1,2,1,4,1,1,23,0,23,"6",0.378640776699029,0.378640776699029,0.242718446601942,0.592233009708738,0.135922330097087
"2019",25,2019-06-18,112,111,84,47,64,52,25,46,43,4,16,19.25491918,38,41,44,27,NA,NA,33,6,6,0,5,1,1,5,5,35,3,35,"6",0.366071428571429,0.392857142857143,0.241071428571429,0.571428571428571,0.339285714285714
"2019",25,2019-06-19,105,105,63,45,58,52,25,31,38,1,10,17.53863,52,35,52,18,NA,NA,26,9,5,1,4,1,0,2,2,26,5,26,"6",0.333333333333333,0.495238095238095,0.171428571428571,0.552380952380952,0.495238095238095
"2019",25,2019-06-20,95,95,63,40,53,54,25,35,37,0,3,17.65299,25,33,45,17,NA,NA,25,13,4,0,1,0,3,5,4,25,3,25,"6",0.347368421052632,0.473684210526316,0.178947368421053,0.557894736842105,0.263157894736842
"2019",25,2019-06-21,101,99,70,44,55,56,26,39,38,4,7,17.31107,6,39,41,21,NA,NA,24,12,5,1,1,0,0,7,6,27,3,27,"6",0.386138613861386,0.405940594059406,0.207920792079208,0.544554455445545,0.0594059405940594
"2019",25,2019-06-22,96,95,79,41,53,56,25,48,43,3,15,19.4258,6,34,42,20,NA,NA,25,14,7,1,6,0,1,9,5,37,3,37,"6",0.354166666666667,0.4375,0.208333333333333,0.552083333333333,0.0625
"2019",25,2019-06-23,85,85,62,38,45,54,27,31,35,0,14,20.46079,43,32,36,17,NA,NA,24,6,6,2,4,0,1,4,3,21,2,21,"6",0.376470588235294,0.423529411764706,0.2,0.529411764705882,0.505882352941176
"2019",25,2019-06-24,94,92,58,44,48,53.5,26.75,30,27,2,15,18.99019,77,35,40,19,NA,NA,12,7,1,0,4,1,1,0,0,20,1,20,"6",0.372340425531915,0.425531914893617,0.202127659574468,0.51063829787234,0.819148936170213
"2019",26,2019-06-25,80,80,59,34,45,56,25.25,31,32,3,10,20.62253,30,27,34,19,NA,NA,20,12,4,1,1,1,3,3,0,22,1,22,"6",0.3375,0.425,0.2375,0.5625,0.375
"2019",26,2019-06-26,76,76,54,32,44,56,27,30,28,3,9,21.847285,0,30,31,15,NA,NA,11,12,6,2,2,0,3,1,1,20,1,20,"6",0.394736842105263,0.407894736842105,0.197368421052632,0.578947368421053,0
"2019",26,2019-06-27,86,86,60,39,46,54,25.75,34,36,1,8,23.652145,65,35,33,18,NA,NA,22,6,5,2,4,0,1,2,1,25,3,25,"6",0.406976744186047,0.383720930232558,0.209302325581395,0.534883720930233,0.755813953488372
"2019",26,2019-06-28,93,93,63,39,54,56,26,32,35,1,11,22.89354,34,34,39,20,NA,NA,19,9,8,2,1,0,0,1,1,22,3,22,"6",0.365591397849462,0.419354838709677,0.21505376344086,0.580645161290323,0.365591397849462
"2019",26,2019-06-29,74,74,60,27,46,53.5,25,26,44,1,6,24.23638,10,24,33,17,NA,NA,22,17,15,1,5,0,1,6,4,17,2,17,"6",0.324324324324324,0.445945945945946,0.22972972972973,0.621621621621622,0.135135135135135
"2019",26,2019-06-30,81,80,59,32,48,54,25,32,32,2,6,22.16571,58,28,37,16,NA,NA,18,8,8,1,2,0,1,4,1,19,4,19,"6",0.345679012345679,0.45679012345679,0.197530864197531,0.592592592592593,0.716049382716049
"2019",26,2019-07-01,84,84,51,32,50,57.5,26.25,28,24,4,10,24.850995,30,32,33,19,NA,NA,20,4,0,1,1,2,3,1,1,17,1,17,"7",0.380952380952381,0.392857142857143,0.226190476190476,0.595238095238095,0.357142857142857
"2019",27,2019-07-02,91,91,58,31,58,52.5,26.75,30,32,3,10,25.46064,58,27,41,23,NA,NA,19,7,2,1,1,3,1,0,1,20,2,20,"7",0.296703296703297,0.450549450549451,0.252747252747253,0.637362637362637,0.637362637362637
"2019",27,2019-07-03,81,81,56,27,53,53,24,32,31,1,12,24.51368,23,22,40,19,NA,NA,18,10,5,0,1,2,0,2,0,23,1,23,"7",0.271604938271605,0.493827160493827,0.234567901234568,0.654320987654321,0.283950617283951
"2019",27,2019-07-04,100,99,81,42,58,56,21.5,42,52,5,12,25.31206,63,39,45,16,NA,NA,24,15,19,1,6,1,1,6,0,27,1,27,"7",0.39,0.45,0.16,0.58,0.63
"2019",27,2019-07-05,94,94,72,39,55,56,26,47,40,2,9,25.33527,49,34,41,19,NA,NA,21,5,12,0,2,0,2,2,2,33,2,33,"7",0.361702127659574,0.436170212765957,0.202127659574468,0.585106382978723,0.521276595744681
"2019",27,2019-07-06,81,79,60,32,49,55.5,25,31,35,1,6,20.08182,46,29,34,18,NA,NA,16,4,14,4,1,0,1,6,1,19,0,19,"7",0.358024691358025,0.419753086419753,0.222222222222222,0.604938271604938,0.567901234567901
"2019",27,2019-07-07,80,80,60,31,49,54,19,36,30,3,9,20.13775,6,23,39,18,NA,NA,16,3,14,1,3,0,0,0,1,24,4,24,"7",0.2875,0.4875,0.225,0.6125,0.075
"2019",27,2019-07-08,76,76,53,32,44,54,18.5,25,38,2,8,20.19098,4,28,32,16,NA,NA,22,8,8,4,2,0,2,2,0,22,0,22,"7",0.368421052631579,0.421052631578947,0.210526315789474,0.578947368421053,0.0526315789473684
"2019",28,2019-07-09,76,76,53,37,39,53.5,24,23,27,6,11,22.347835,19,26,33,17,NA,NA,16,8,4,0,2,1,1,3,1,17,3,17,"7",0.342105263157895,0.434210526315789,0.223684210526316,0.513157894736842,0.25
"2019",28,2019-07-10,78,78,55,37,41,60,21,28,28,3,11,24.66584,4,23,36,19,NA,NA,16,9,8,0,0,1,0,1,1,21,1,21,"7",0.294871794871795,0.461538461538462,0.243589743589744,0.525641025641026,0.0512820512820513
"2019",28,2019-07-11,132,132,97,62,70,59.5,20.25,37,58,6,17,20.21783,53,46,65,21,NA,NA,36,27,6,0,3,1,0,3,1,25,2,25,"7",0.348484848484849,0.492424242424242,0.159090909090909,0.53030303030303,0.401515151515151
"2019",28,2019-07-12,199,199,133,99,100,60,19,63,66,7,28,21.38012,52,82,98,19,NA,NA,45,23,10,1,2,2,2,6,2,39,4,39,"7",0.412060301507538,0.492462311557789,0.0954773869346734,0.50251256281407,0.261306532663317
"2019",28,2019-07-13,151,151,123,77,74,61,19.5,66,79,3,20,22.8357,10,64,67,20,NA,NA,48,22,21,0,7,1,2,5,6,40,7,40,"7",0.423841059602649,0.443708609271523,0.132450331125828,0.490066225165563,0.0662251655629139
"2019",28,2019-07-14,147,147,119,73,74,58.5,17,62,72,2,15,21.82703,18,61,63,23,NA,NA,39,21,22,1,6,0,3,4,8,41,3,41,"7",0.414965986394558,0.428571428571429,0.156462585034014,0.503401360544218,0.122448979591837
"2019",28,2019-07-15,127,126,89,63,64,58,18.5,52,51,4,17,23.72649,28,50,53,24,NA,NA,28,16,7,0,5,3,2,0,1,33,1,33,"7",0.393700787401575,0.417322834645669,0.188976377952756,0.503937007874016,0.220472440944882
"2019",29,2019-07-16,132,132,90,59,71,58,22,42,47,4,23,24.16435,37,53,61,18,NA,NA,26,12,5,2,3,1,3,3,1,27,0,27,"7",0.401515151515151,0.462121212121212,0.136363636363636,0.537878787878788,0.28030303030303
"2019",29,2019-07-17,113,113,69,54,59,58,19,31,36,3,16,24.3444,65,47,50,16,NA,NA,22,6,4,3,3,0,0,3,0,24,0,24,"7",0.415929203539823,0.442477876106195,0.141592920353982,0.52212389380531,0.575221238938053
"2019",29,2019-07-18,122,122,77,63,58,62,18.75,40,43,5,11,24.17814,42,53,51,18,NA,NA,25,14,6,1,3,1,0,2,2,32,2,32,"7",0.434426229508197,0.418032786885246,0.147540983606557,0.475409836065574,0.344262295081967
"2019",29,2019-07-19,120,119,74,60,60,60.5,20.25,32,42,2,14,26.46697,46,43,52,25,NA,NA,27,15,8,0,3,1,0,4,2,24,2,24,"7",0.358333333333333,0.433333333333333,0.208333333333333,0.5,0.383333333333333
"2019",29,2019-07-20,109,107,75,51,58,59,17,40,42,4,12,26.63277,55,42,48,19,NA,NA,23,5,13,0,4,1,2,5,2,26,2,26,"7",0.385321100917431,0.440366972477064,0.174311926605505,0.532110091743119,0.504587155963303
"2019",29,2019-07-21,99,98,68,45,54,58,18.5,41,39,3,6,22.05499,23,40,41,18,NA,NA,19,11,12,0,3,1,0,5,4,23,3,23,"7",0.404040404040404,0.414141414141414,0.181818181818182,0.545454545454545,0.232323232323232
"2019",29,2019-07-22,94,94,63,41,53,60,16.75,36,38,3,5,19.0738,29,38,40,16,NA,NA,22,15,5,1,4,0,0,2,0,27,1,27,"7",0.404255319148936,0.425531914893617,0.170212765957447,0.563829787234043,0.308510638297872
"2019",30,2019-07-23,92,91,65,44,48,59,19,41,32,1,14,18.5269,22,34,42,16,NA,NA,18,11,2,0,5,1,1,7,0,30,1,30,"7",0.369565217391304,0.456521739130435,0.173913043478261,0.521739130434783,0.239130434782609
"2019",30,2019-07-24,84,83,66,35,49,60,27,31,41,1,9,19.65285,0,31,41,12,NA,NA,27,14,6,0,4,1,1,4,0,21,1,21,"7",0.369047619047619,0.488095238095238,0.142857142857143,0.583333333333333,0
"2019",30,2019-07-25,95,94,71,44,51,60,19.5,34,41,1,13,21.51179,1,36,46,13,NA,NA,23,14,2,0,5,1,2,4,3,25,0,25,"7",0.378947368421053,0.484210526315789,0.136842105263158,0.536842105263158,0.0105263157894737
"2019",30,2019-07-26,90,90,70,43,47,60.5,17,34,43,5,11,22.05054,4,37,38,15,NA,NA,25,10,8,1,7,1,0,3,2,25,1,25,"7",0.411111111111111,0.422222222222222,0.166666666666667,0.522222222222222,0.0444444444444444
"2019",30,2019-07-27,88,88,73,43,45,60,16.25,36,50,2,12,23.594285,5,32,41,15,NA,NA,29,14,12,1,6,0,0,4,2,24,2,24,"7",0.363636363636364,0.465909090909091,0.170454545454545,0.511363636363636,0.0568181818181818
"2019",30,2019-07-28,85,85,70,40,44,59,17,42,41,2,6,24.00192,40,33,37,15,NA,NA,27,11,10,2,1,1,0,5,2,29,3,29,"7",0.388235294117647,0.435294117647059,0.176470588235294,0.517647058823529,0.470588235294118
